date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-09-28,SKU052,179,0,9,147
2025-10-05,SKU052,81,324,9,147
2025-10-12,SKU052,146,0,9,147
2025-10-19,SKU052,257,0,9,147
2025-10-26,SKU052,91,291,9,147
2025-11-02,SKU052,0,242,9,147
2025-11-09,SKU052,247,0,9,147
2025-11-16,SKU052,149,0,9,147
2025-11-23,SKU052,343,0,9,147
2025-11-30,SKU052,178,0,9,147
2025-12-07,SKU052,25,237,9,147
2025-12-14,SKU052,0,247,9,147
2025-12-21,SKU052,206,0,9,147
2025-12-28,SKU052,383,0,9,147
2024-01-07,SKU053,284,0,5,83
2024-01-14,SKU053,182,0,5,83
2024-01-21,SKU053,94,0,5,83
2024-01-28,SKU053,0,175,5,83
2024-02-04,SKU053,0,161,5,83
2024-02-11,SKU053,0,288,5,83
2024-02-18,SKU053,331,0,5,83
2024-02-25,SKU053,232,0,5,83
2024-03-03,SKU053,140,0,5,83
2024-03-10,SKU053,41,186,5,83
2024-03-17,SKU053,0,158,5,83
2024-03-24,SKU053,316,0,5,83
2024-03-31,SKU053,219,0,5,83
2024-04-07,SKU053,126,0,5,83
2024-04-14,SKU053,197,0,5,83
2024-04-21,SKU053,102,0,5,83
2024-04-28,SKU053,25,321,5,83
2024-05-05,SKU053,0,257,5,83
2024-05-12,SKU053,141,0,5,83
2024-05-19,SKU053,302,0,5,83
2024-05-26,SKU053,207,0,5,83
2024-06-02,SKU053,108,0,5,83
2024-06-09,SKU053,253,0,5,83
2024-06-16,SKU053,158,0,5,83
2024-06-23,SKU053,62,304,5,83
2024-06-30,SKU053,0,151,5,83
2024-07-07,SKU053,330,0,5,83
2024-07-14,SKU053,235,0,5,83
2024-07-21,SKU053,134,0,5,83
2024-07-28,SKU053,307,0,5,83
2024-08-04,SKU053,225,0,5,83
2024-08-11,SKU053,137,0,5,83
2024-08-18,SKU053,56,311,5,83
2024-08-25,SKU053,251,0,5,83
2024-09-01,SKU053,171,0,5,83
2024-09-08,SKU053,103,0,5,83
2024-09-15,SKU053,35,178,5,83
2024-09-22,SKU053,171,0,5,83
2024-09-29,SKU053,102,0,5,83
2024-10-06,SKU053,12,300,5,83
2024-10-13,SKU053,270,0,5,83
2024-10-20,SKU053,165,0,5,83
2024-10-27,SKU053,340,0,5,83
2024-11-03,SKU053,199,0,5,83
2024-11-10,SKU053,290,0,5,83
2024-11-17,SKU053,189,0,5,83
2024-11-24,SKU053,205,0,5,83
2024-12-01,SKU053,66,226,5,83
2024-12-08,SKU053,251,0,5,83
2024-12-15,SKU053,173,0,5,83
2024-12-22,SKU053,89,0,5,83
2024-12-29,SKU053,306,0,5,83
2025-01-05,SKU053,209,0,5,83
2025-01-12,SKU053,129,0,5,83
2025-01-19,SKU053,291,0,5,83
2025-01-26,SKU053,221,0,5,83
2025-02-02,SKU053,134,0,5,83
2025-02-09,SKU053,259,0,5,83
2025-02-16,SKU053,191,0,5,83
2025-02-23,SKU053,126,0,5,83
2025-03-02,SKU053,54,178,5,83
2025-03-09,SKU053,304,0,5,83
2025-03-16,SKU053,204,0,5,83
2025-03-23,SKU053,80,137,5,83
2025-03-30,SKU053,269,0,5,83
2025-04-06,SKU053,178,0,5,83
2025-04-13,SKU053,84,0,5,83
2025-04-20,SKU053,274,0,5,83
2025-04-27,SKU053,213,0,5,83
2025-05-04,SKU053,139,0,5,83
2025-05-11,SKU053,36,160,5,83
2025-05-18,SKU053,336,0,5,83
2025-05-25,SKU053,267,0,5,83
2025-06-01,SKU053,191,0,5,83
2025-06-08,SKU053,125,0,5,83
2025-06-15,SKU053,258,0,5,83
2025-06-22,SKU053,157,0,5,83
2025-06-29,SKU053,96,0,5,83
2025-07-06,SKU053,370,0,5,83
2025-07-13,SKU053,298,0,5,83
2025-07-20,SKU053,244,0,5,83
2025-07-27,SKU053,184,0,5,83
2025-08-03,SKU053,112,0,5,83
2025-08-10,SKU053,48,223,5,83
2025-08-17,SKU053,142,0,5,83
2025-08-24,SKU053,47,316,5,83
2025-08-31,SKU053,0,170,5,83
2025-09-07,SKU053,0,337,5,83
2025-09-14,SKU053,0,299,5,83
2025-09-21,SKU053,163,0,5,83
2025-09-28,SKU053,86,0,5,83
2025-10-05,SKU053,3,323,5,83
2025-10-12,SKU053,296,0,5,83
2025-10-19,SKU053,210,0,5,83
2025-10-26,SKU053,201,0,5,83
2025-11-02,SKU053,301,0,5,83
2025-11-09,SKU053,201,0,5,83
2025-11-16,SKU053,108,0,5,83
2025-11-23,SKU053,254,0,5,83
2025-11-30,SKU053,131,0,5,83
2025-12-07,SKU053,0,248,5,83
2025-12-14,SKU053,151,0,5,83
2025-12-21,SKU053,233,0,5,83
2025-12-28,SKU053,108,0,5,83
2024-01-07,SKU054,95,0,4,29
2024-01-14,SKU054,53,0,4,29
2024-01-21,SKU054,79,0,4,29
2024-01-28,SKU054,45,0,4,29
2024-02-04,SKU054,7,120,4,29
2024-02-11,SKU054,0,120,4,29
2024-02-18,SKU054,0,148,4,29
2024-02-25,SKU054,0,125,4,29
2024-03-03,SKU054,0,62,4,29
2024-03-10,SKU054,114,0,4,29
2024-03-17,SKU054,77,0,4,29
2024-03-24,SKU054,42,0,4,29
2024-03-31,SKU054,70,0,4,29
2024-04-07,SKU054,34,0,4,29
2024-04-14,SKU054,100,0,4,29
2024-04-21,SKU054,61,0,4,29
2024-04-28,SKU054,157,0,4,29
2024-05-05,SKU054,118,0,4,29
2024-05-12,SKU054,72,0,4,29
2024-05-19,SKU054,30,0,4,29
2024-05-26,SKU054,76,0,4,29
2024-06-02,SKU054,42,0,4,29
2024-06-09,SKU054,0,128,4,29
2024-06-16,SKU054,147,0,4,29
2024-06-23,SKU054,111,0,4,29
2024-06-30,SKU054,67,0,4,29
2024-07-07,SKU054,180,0,4,29
2024-07-14,SKU054,146,0,4,29
2024-07-21,SKU054,104,0,4,29
2024-07-28,SKU054,66,0,4,29
2024-08-04,SKU054,28,123,4,29
2024-08-11,SKU054,73,0,4,29
2024-08-18,SKU054,36,0,4,29
2024-08-25,SKU054,91,0,4,29
2024-09-01,SKU054,48,0,4,29
2024-09-08,SKU054,88,0,4,29
2024-09-15,SKU054,43,0,4,29
2024-09-22,SKU054,0,144,4,29
2024-09-29,SKU054,96,0,4,29
2024-10-06,SKU054,54,0,4,29
2024-10-13,SKU054,20,83,4,29
2024-10-20,SKU054,94,0,4,29
2024-10-27,SKU054,54,0,4,29
2024-11-03,SKU054,127,0,4,29
2024-11-10,SKU054,89,0,4,29
2024-11-17,SKU054,46,0,4,29
2024-11-24,SKU054,98,0,4,29
2024-12-01,SKU054,63,0,4,29
2024-12-08,SKU054,166,0,4,29
2024-12-15,SKU054,122,0,4,29
2024-12-22,SKU054,71,0,4,29
2024-12-29,SKU054,114,0,4,29
2025-01-05,SKU054,85,0,4,29
2025-01-12,SKU054,58,0,4,29
2025-01-19,SKU054,14,134,4,29
2025-01-26,SKU054,87,0,4,29
2025-02-02,SKU054,56,0,4,29
2025-02-09,SKU054,28,116,4,29
2025-02-16,SKU054,111,0,4,29
2025-02-23,SKU054,73,0,4,29
2025-03-02,SKU054,33,0,4,29
2025-03-09,SKU054,0,141,4,29
2025-03-16,SKU054,141,0,4,29
2025-03-23,SKU054,92,0,4,29
2025-03-30,SKU054,52,0,4,29
2025-04-06,SKU054,124,0,4,29
2025-04-13,SKU054,92,0,4,29
2025-04-20,SKU054,60,0,4,29
2025-04-27,SKU054,32,0,4,29
2025-05-04,SKU054,133,0,4,29
2025-05-11,SKU054,103,0,4,29
2025-05-18,SKU054,67,0,4,29
2025-05-25,SKU054,126,0,4,29
2025-06-01,SKU054,83,0,4,29
2025-06-08,SKU054,49,0,4,29
2025-06-15,SKU054,112,0,4,29
2025-06-22,SKU054,69,0,4,29
2025-06-29,SKU054,38,0,4,29
2025-07-06,SKU054,84,0,4,29
2025-07-13,SKU054,47,0,4,29
2025-07-20,SKU054,108,0,4,29
2025-07-27,SKU054,85,0,4,29
2025-08-03,SKU054,51,0,4,29
2025-08-10,SKU054,22,95,4,29
2025-08-17,SKU054,150,0,4,29
2025-08-24,SKU054,118,0,4,29
2025-08-31,SKU054,72,0,4,29
2025-09-07,SKU054,35,0,4,29
2025-09-14,SKU054,120,0,4,29
2025-09-21,SKU054,82,0,4,29
2025-09-28,SKU054,42,0,4,29
2025-10-05,SKU054,80,0,4,29
2025-10-12,SKU054,39,0,4,29
2025-10-19,SKU054,0,61,4,29
2025-10-26,SKU054,65,0,4,29
2025-11-02,SKU054,100,0,4,29
2025-11-09,SKU054,57,0,4,29
2025-11-16,SKU054,124,0,4,29
2025-11-23,SKU054,58,0,4,29
2025-11-30,SKU054,76,0,4,29
2025-12-07,SKU054,84,0,4,29
2025-12-14,SKU054,51,0,4,29
2025-12-21,SKU054,4,79,4,29
2025-12-28,SKU054,0,61,4,29
2024-01-07,SKU055,27,0,3,18
2024-01-14,SKU055,80,0,3,18
2024-01-21,SKU055,43,0,3,18
2024-01-28,SKU055,0,104,3,18
2024-02-04,SKU055,108,0,3,18
2024-02-11,SKU055,73,0,3,18
2024-02-18,SKU055,30,0,3,18
2024-02-25,SKU055,132,0,3,18
2024-03-03,SKU055,96,0,3,18
2024-03-10,SKU055,63,0,3,18
2024-03-17,SKU055,23,0,3,18
2024-03-24,SKU055,0,110,3,18
2024-03-31,SKU055,65,0,3,18
2024-04-07,SKU055,27,0,3,18
2024-04-14,SKU055,0,140,3,18
2024-04-21,SKU055,59,0,3,18
2024-04-28,SKU055,22,0,3,18
2024-05-05,SKU055,64,0,3,18
2024-05-12,SKU055,24,0,3,18
2024-05-19,SKU055,100,0,3,18
2024-05-26,SKU055,65,0,3,18
2024-06-02,SKU055,30,0,3,18
2024-06-09,SKU055,25,0,3,18
2024-06-16,SKU055,0,97,3,18
2024-06-23,SKU055,0,104,3,18
2024-06-30,SKU055,132,0,3,18
2024-07-07,SKU055,105,0,3,18
2024-07-14,SKU055,72,0,3,18
2024-07-21,SKU055,48,0,3,18
2024-07-28,SKU055,20,0,3,18
2024-08-04,SKU055,62,0,3,18
2024-08-11,SKU055,28,0,3,18
2024-08-18,SKU055,99,0,3,18
2024-08-25,SKU055,73,0,3,18
2024-09-01,SKU055,48,0,3,18
2024-09-08,SKU055,21,0,3,18
2024-09-15,SKU055,0,91,3,18
2024-09-22,SKU055,0,131,3,18
2024-09-29,SKU055,130,0,3,18
2024-10-06,SKU055,99,0,3,18
2024-10-13,SKU055,57,0,3,18
2024-10-20,SKU055,144,0,3,18
2024-10-27,SKU055,75,0,3,18
2024-11-03,SKU055,12,103,3,18
2024-11-10,SKU055,0,108,3,18
2024-11-17,SKU055,0,113,3,18
2024-11-24,SKU055,128,0,3,18
2024-12-01,SKU055,74,0,3,18
2024-12-08,SKU055,30,0,3,18
2024-12-15,SKU055,0,91,3,18
2024-12-22,SKU055,87,0,3,18
2024-12-29,SKU055,45,0,3,18
2025-01-05,SKU055,92,0,3,18
2025-01-12,SKU055,65,0,3,18
2025-01-19,SKU055,32,0,3,18
2025-01-26,SKU055,128,0,3,18
2025-02-02,SKU055,103,0,3,18
2025-02-09,SKU055,65,0,3,18
2025-02-16,SKU055,34,0,3,18
2025-02-23,SKU055,8,91,3,18
2025-03-02,SKU055,74,0,3,18
2025-03-09,SKU055,34,0,3,18
2025-03-16,SKU055,101,0,3,18
2025-03-23,SKU055,55,0,3,18
2025-03-30,SKU055,23,0,3,18
2025-04-06,SKU055,90,0,3,18
2025-04-13,SKU055,56,0,3,18
2025-04-20,SKU055,26,0,3,18
2025-04-27,SKU055,0,101,3,18
2025-05-04,SKU055,134,0,3,18
2025-05-11,SKU055,97,0,3,18
2025-05-18,SKU055,62,0,3,18
2025-05-25,SKU055,27,0,3,18
2025-06-01,SKU055,59,0,3,18
2025-06-08,SKU055,25,0,3,18
2025-06-15,SKU055,0,125,3,18
2025-06-22,SKU055,0,142,3,18
2025-06-29,SKU055,0,89,3,18
2025-07-06,SKU055,0,118,3,18
2025-07-13,SKU055,119,0,3,18
2025-07-20,SKU055,84,0,3,18
2025-07-27,SKU055,53,0,3,18
2025-08-03,SKU055,21,0,3,18
2025-08-10,SKU055,88,0,3,18
2025-08-17,SKU055,33,0,3,18
2025-08-24,SKU055,136,0,3,18
2025-08-31,SKU055,100,0,3,18
2025-09-07,SKU055,67,0,3,18
2025-09-14,SKU055,34,0,3,18
2025-09-21,SKU055,0,117,3,18
2025-09-28,SKU055,100,0,3,18
2025-10-05,SKU055,68,0,3,18
2025-10-12,SKU055,21,0,3,18
2025-10-19,SKU055,0,81,3,18
2025-10-26,SKU055,124,0,3,18
2025-11-02,SKU055,63,0,3,18
2025-11-09,SKU055,65,0,3,18
2025-11-16,SKU055,28,0,3,18
2025-11-23,SKU055,139,0,3,18
2025-11-30,SKU055,84,0,3,18
2025-12-07,SKU055,31,0,3,18
2025-12-14,SKU055,0,80,3,18
2025-12-21,SKU055,74,0,3,18
2025-12-28,SKU055,27,0,3,18
2024-01-07,SKU056,208,0,13,124
2024-01-14,SKU056,141,0,13,124
2024-01-21,SKU056,75,169,13,124
2024-01-28,SKU056,24,183,13,124
2024-02-04,SKU056,192,0,13,124
2024-02-11,SKU056,129,0,13,124
2024-02-18,SKU056,68,111,13,124
2024-02-25,SKU056,217,0,13,124
2024-03-03,SKU056,163,0,13,124
2024-03-10,SKU056,221,0,13,124
2024-03-17,SKU056,165,0,13,124
2024-03-24,SKU056,106,153,13,124
2024-03-31,SKU056,234,0,13,124
2024-04-07,SKU056,177,0,13,124
2024-04-14,SKU056,122,113,13,124
2024-04-21,SKU056,72,97,13,124
2024-04-28,SKU056,19,126,13,124
2024-05-05,SKU056,136,0,13,124
2024-05-12,SKU056,217,0,13,124
2024-05-19,SKU056,174,0,13,124
2024-05-26,SKU056,137,0,13,124
2024-06-02,SKU056,89,150,13,124
2024-06-09,SKU056,134,0,13,124
2024-06-16,SKU056,55,213,13,124
2024-06-23,SKU056,102,0,13,124
2024-06-30,SKU056,199,0,13,124
2024-07-07,SKU056,158,0,13,124
2024-07-14,SKU056,117,115,13,124
2024-07-21,SKU056,79,107,13,124
2024-07-28,SKU056,161,0,13,124
2024-08-04,SKU056,295,0,13,124
2024-08-11,SKU056,247,0,13,124
2024-08-18,SKU056,177,0,13,124
2024-08-25,SKU056,128,0,13,124
2024-09-01,SKU056,197,0,13,124
2024-09-08,SKU056,158,0,13,124
2024-09-15,SKU056,296,0,13,124
2024-09-22,SKU056,248,0,13,124
2024-09-29,SKU056,189,0,13,124
2024-10-06,SKU056,136,0,13,124
2024-10-13,SKU056,72,203,13,124
2024-10-20,SKU056,150,0,13,124
2024-10-27,SKU056,230,0,13,124
2024-11-03,SKU056,133,0,13,124
2024-11-10,SKU056,148,0,13,124
2024-11-17,SKU056,282,0,13,124
2024-11-24,SKU056,210,0,13,124
2024-12-01,SKU056,104,88,13,124
2024-12-08,SKU056,182,0,13,124
2024-12-15,SKU056,118,169,13,124
2024-12-22,SKU056,212,0,13,124
2024-12-29,SKU056,161,0,13,124
2025-01-05,SKU056,193,0,13,124
2025-01-12,SKU056,151,0,13,124
2025-01-19,SKU056,109,160,13,124
2025-01-26,SKU056,60,181,13,124
2025-02-02,SKU056,159,0,13,124
2025-02-09,SKU056,107,115,13,124
2025-02-16,SKU056,57,146,13,124
2025-02-23,SKU056,11,201,13,124
2025-03-02,SKU056,156,0,13,124
2025-03-09,SKU056,95,167,13,124
2025-03-16,SKU056,29,117,13,124
2025-03-23,SKU056,102,0,13,124
2025-03-30,SKU056,36,94,13,124
2025-04-06,SKU056,0,126,13,124
2025-04-13,SKU056,215,0,13,124
2025-04-20,SKU056,159,0,13,124
2025-04-27,SKU056,302,0,13,124
2025-05-04,SKU056,256,0,13,124
2025-05-11,SKU056,199,0,13,124
2025-05-18,SKU056,155,0,13,124
2025-05-25,SKU056,233,0,13,124
2025-06-01,SKU056,179,0,13,124
2025-06-08,SKU056,136,0,13,124
2025-06-15,SKU056,170,0,13,124
2025-06-22,SKU056,282,0,13,124
2025-06-29,SKU056,240,0,13,124
2025-07-06,SKU056,189,0,13,124
2025-07-13,SKU056,149,0,13,124
2025-07-20,SKU056,231,0,13,124
2025-07-27,SKU056,182,0,13,124
2025-08-03,SKU056,141,0,13,124
2025-08-10,SKU056,85,165,13,124
2025-08-17,SKU056,107,0,13,124
2025-08-24,SKU056,152,0,13,124
2025-08-31,SKU056,109,106,13,124
2025-09-07,SKU056,59,183,13,124
2025-09-14,SKU056,158,0,13,124
2025-09-21,SKU056,307,0,13,124
2025-09-28,SKU056,253,0,13,124
2025-10-05,SKU056,196,0,13,124
2025-10-12,SKU056,137,0,13,124
2025-10-19,SKU056,204,0,13,124
2025-10-26,SKU056,116,187,13,124
2025-11-02,SKU056,35,129,13,124
2025-11-09,SKU056,0,167,13,124
2025-11-16,SKU056,0,168,13,124
2025-11-23,SKU056,122,0,13,124
2025-11-30,SKU056,28,202,13,124
2025-12-07,SKU056,0,177,13,124
2025-12-14,SKU056,173,0,13,124
2025-12-21,SKU056,209,0,13,124
2025-12-28,SKU056,130,0,13,124
2024-01-07,SKU057,229,0,8,71
2024-01-14,SKU057,176,0,8,71
2024-01-21,SKU057,124,0,8,71
2024-01-28,SKU057,80,0,8,71
2024-02-04,SKU057,139,0,8,71
2024-02-11,SKU057,76,0,8,71
2024-02-18,SKU057,125,0,8,71
2024-02-25,SKU057,80,0,8,71
2024-03-03,SKU057,208,0,8,71
2024-03-10,SKU057,151,0,8,71
2024-03-17,SKU057,82,0,8,71
2024-03-24,SKU057,185,0,8,71
2024-03-31,SKU057,146,0,8,71
2024-04-07,SKU057,105,0,8,71
2024-04-14,SKU057,249,0,8,71
2024-04-21,SKU057,201,0,8,71
2024-04-28,SKU057,158,0,8,71
2024-05-05,SKU057,118,0,8,71
2024-05-12,SKU057,76,0,8,71
2024-05-19,SKU057,43,149,8,71
2024-05-26,SKU057,134,0,8,71
2024-06-02,SKU057,93,0,8,71
2024-06-09,SKU057,203,0,8,71
2024-06-16,SKU057,135,0,8,71
2024-06-23,SKU057,91,0,8,71
2024-06-30,SKU057,44,144,8,71
2024-07-07,SKU057,9,125,8,71
2024-07-14,SKU057,101,0,8,71
2024-07-21,SKU057,192,0,8,71
2024-07-28,SKU057,156,0,8,71
2024-08-04,SKU057,114,0,8,71
2024-08-11,SKU057,52,133,8,71
2024-08-18,SKU057,81,0,8,71
2024-08-25,SKU057,16,104,8,71
2024-09-01,SKU057,128,0,8,71
2024-09-08,SKU057,88,0,8,71
2024-09-15,SKU057,239,0,8,71
2024-09-22,SKU057,196,0,8,71
2024-09-29,SKU057,149,0,8,71
2024-10-06,SKU057,91,0,8,71
2024-10-13,SKU057,235,0,8,71
2024-10-20,SKU057,181,0,8,71
2024-10-27,SKU057,84,0,8,71
2024-11-03,SKU057,2,185,8,71
2024-11-10,SKU057,162,0,8,71
2024-11-17,SKU057,95,0,8,71
2024-11-24,SKU057,187,0,8,71
2024-12-01,SKU057,106,0,8,71
2024-12-08,SKU057,219,0,8,71
2024-12-15,SKU057,157,0,8,71
2024-12-22,SKU057,94,0,8,71
2024-12-29,SKU057,43,97,8,71
2025-01-05,SKU057,161,0,8,71
2025-01-12,SKU057,121,0,8,71
2025-01-19,SKU057,79,0,8,71
2025-01-26,SKU057,206,0,8,71
2025-02-02,SKU057,164,0,8,71
2025-02-09,SKU057,114,0,8,71
2025-02-16,SKU057,71,134,8,71
2025-02-23,SKU057,106,0,8,71
2025-03-02,SKU057,58,111,8,71
2025-03-09,SKU057,11,82,8,71
2025-03-16,SKU057,181,0,8,71
2025-03-23,SKU057,113,0,8,71
2025-03-30,SKU057,54,185,8,71
2025-04-06,SKU057,114,0,8,71
2025-04-13,SKU057,69,90,8,71
2025-04-20,SKU057,24,90,8,71
2025-04-27,SKU057,180,0,8,71
2025-05-04,SKU057,138,0,8,71
2025-05-11,SKU057,94,0,8,71
2025-05-18,SKU057,126,0,8,71
2025-05-25,SKU057,74,0,8,71
2025-06-01,SKU057,117,0,8,71
2025-06-08,SKU057,79,0,8,71
2025-06-15,SKU057,17,188,8,71
2025-06-22,SKU057,139,0,8,71
2025-06-29,SKU057,91,0,8,71
2025-07-06,SKU057,187,0,8,71
2025-07-13,SKU057,137,0,8,71
2025-07-20,SKU057,89,0,8,71
2025-07-27,SKU057,157,0,8,71
2025-08-03,SKU057,116,0,8,71
2025-08-10,SKU057,264,0,8,71
2025-08-17,SKU057,175,0,8,71
2025-08-24,SKU057,112,0,8,71
2025-08-31,SKU057,218,0,8,71
2025-09-07,SKU057,167,0,8,71
2025-09-14,SKU057,120,0,8,71
2025-09-21,SKU057,75,0,8,71
2025-09-28,SKU057,32,96,8,71
2025-10-05,SKU057,118,0,8,71
2025-10-12,SKU057,216,0,8,71
2025-10-19,SKU057,155,0,8,71
2025-10-26,SKU057,223,0,8,71
2025-11-02,SKU057,145,0,8,71
2025-11-09,SKU057,75,0,8,71
2025-11-16,SKU057,140,0,8,71
2025-11-23,SKU057,194,0,8,71
2025-11-30,SKU057,117,0,8,71
2025-12-07,SKU057,42,142,8,71
2025-12-14,SKU057,200,0,8,71
2025-12-21,SKU057,145,0,8,71
2025-12-28,SKU057,98,0,8,71
2024-01-07,SKU058,44,0,11,40
2024-01-14,SKU058,21,53,11,40
2024-01-21,SKU058,0,50,11,40
2024-01-28,SKU058,49,0,11,40
2024-02-04,SKU058,86,0,11,40
2024-02-11,SKU058,59,0,11,40
2024-02-18,SKU058,38,47,11,40
2024-02-25,SKU058,90,0,11,40
2024-03-03,SKU058,63,0,11,40
2024-03-10,SKU058,76,0,11,40
2024-03-17,SKU058,52,0,11,40
2024-03-24,SKU058,90,0,11,40
2024-03-31,SKU058,64,0,11,40
2024-04-07,SKU058,43,0,11,40
2024-04-14,SKU058,80,0,11,40
2024-04-21,SKU058,59,0,11,40
2024-04-28,SKU058,111,0,11,40
2024-05-05,SKU058,89,0,11,40
2024-05-12,SKU058,66,0,11,40
2024-05-19,SKU058,44,0,11,40
2024-05-26,SKU058,17,73,11,40
2024-06-02,SKU058,41,0,11,40
2024-06-09,SKU058,17,77,11,40
2024-06-16,SKU058,0,85,11,40
2024-06-23,SKU058,0,74,11,40
2024-06-30,SKU058,79,0,11,40
2024-07-07,SKU058,52,0,11,40
2024-07-14,SKU058,28,82,11,40
2024-07-21,SKU058,3,71,11,40
2024-07-28,SKU058,0,65,11,40
2024-08-04,SKU058,0,56,11,40
2024-08-11,SKU058,85,0,11,40
2024-08-18,SKU058,64,0,11,40
2024-08-25,SKU058,79,0,11,40
2024-09-01,SKU058,52,0,11,40
2024-09-08,SKU058,28,40,11,40
2024-09-15,SKU058,8,60,11,40
2024-09-22,SKU058,88,0,11,40
2024-09-29,SKU058,72,0,11,40
2024-10-06,SKU058,48,0,11,40
2024-10-13,SKU058,74,0,11,40
2024-10-20,SKU058,40,74,11,40
2024-10-27,SKU058,37,0,11,40
2024-11-03,SKU058,77,0,11,40
2024-11-10,SKU058,53,0,11,40
2024-11-17,SKU058,32,38,11,40
2024-11-24,SKU058,6,74,11,40
2024-12-01,SKU058,0,66,11,40
2024-12-08,SKU058,0,55,11,40
2024-12-15,SKU058,0,88,11,40
2024-12-22,SKU058,73,0,11,40
2024-12-29,SKU058,46,0,11,40
2025-01-05,SKU058,89,0,11,40
2025-01-12,SKU058,70,0,11,40
2025-01-19,SKU058,47,0,11,40
2025-01-26,SKU058,104,0,11,40
2025-02-02,SKU058,88,0,11,40
2025-02-09,SKU058,70,0,11,40
2025-02-16,SKU058,54,0,11,40
2025-02-23,SKU058,111,0,11,40
2025-03-02,SKU058,88,0,11,40
2025-03-09,SKU058,69,0,11,40
2025-03-16,SKU058,44,0,11,40
2025-03-23,SKU058,14,84,11,40
2025-03-30,SKU058,0,64,11,40
2025-04-06,SKU058,0,41,11,40
2025-04-13,SKU058,61,0,11,40
2025-04-20,SKU058,43,0,11,40
2025-04-27,SKU058,23,62,11,40
2025-05-04,SKU058,61,0,11,40
2025-05-11,SKU058,105,0,11,40
2025-05-18,SKU058,83,0,11,40
2025-05-25,SKU058,59,0,11,40
2025-06-01,SKU058,42,0,11,40
2025-06-08,SKU058,74,0,11,40
2025-06-15,SKU058,52,0,11,40
2025-06-22,SKU058,27,51,11,40
2025-06-29,SKU058,7,47,11,40
2025-07-06,SKU058,60,0,11,40
2025-07-13,SKU058,44,0,11,40
2025-07-20,SKU058,106,0,11,40
2025-07-27,SKU058,89,0,11,40
2025-08-03,SKU058,72,0,11,40
2025-08-10,SKU058,56,0,11,40
2025-08-17,SKU058,89,0,11,40
2025-08-24,SKU058,61,0,11,40
2025-08-31,SKU058,42,0,11,40
2025-09-07,SKU058,78,0,11,40
2025-09-14,SKU058,60,0,11,40
2025-09-21,SKU058,44,0,11,40
2025-09-28,SKU058,82,0,11,40
2025-10-05,SKU058,62,0,11,40
2025-10-12,SKU058,39,73,11,40
2025-10-19,SKU058,94,0,11,40
2025-10-26,SKU058,60,0,11,40
2025-11-02,SKU058,101,0,11,40
2025-11-09,SKU058,76,0,11,40
2025-11-16,SKU058,53,0,11,40
2025-11-23,SKU058,22,71,11,40
2025-11-30,SKU058,0,70,11,40
2025-12-07,SKU058,0,66,11,40
2025-12-14,SKU058,39,0,11,40
2025-12-21,SKU058,16,41,11,40
2025-12-28,SKU058,58,0,11,40
2024-01-07,SKU059,108,0,12,48
2024-01-14,SKU059,89,0,12,48
2024-01-21,SKU059,68,0,12,48
2024-01-28,SKU059,48,56,12,48
2024-02-04,SKU059,72,0,12,48
2024-02-11,SKU059,55,0,12,48
2024-02-18,SKU059,79,0,12,48
2024-02-25,SKU059,62,0,12,48
2024-03-03,SKU059,71,0,12,48
2024-03-10,SKU059,54,0,12,48
2024-03-17,SKU059,38,42,12,48
2024-03-24,SKU059,87,0,12,48
2024-03-31,SKU059,70,0,12,48
2024-04-07,SKU059,100,0,12,48
2024-04-14,SKU059,80,0,12,48
2024-04-21,SKU059,58,0,12,48
2024-04-28,SKU059,37,34,12,48
2024-05-05,SKU059,15,59,12,48
2024-05-12,SKU059,0,59,12,48
2024-05-19,SKU059,46,0,12,48
2024-05-26,SKU059,79,0,12,48
2024-06-02,SKU059,61,0,12,48
2024-06-09,SKU059,90,0,12,48
2024-06-16,SKU059,68,0,12,48
2024-06-23,SKU059,119,0,12,48
2024-06-30,SKU059,101,0,12,48
2024-07-07,SKU059,79,0,12,48
2024-07-14,SKU059,57,0,12,48
2024-07-21,SKU059,81,0,12,48
2024-07-28,SKU059,62,0,12,48
2024-08-04,SKU059,81,0,12,48
2024-08-11,SKU059,64,0,12,48
2024-08-18,SKU059,45,65,12,48
2024-08-25,SKU059,26,72,12,48
2024-09-01,SKU059,9,48,12,48
2024-09-08,SKU059,33,0,12,48
2024-09-15,SKU059,79,0,12,48
2024-09-22,SKU059,59,0,12,48
2024-09-29,SKU059,94,0,12,48
2024-10-06,SKU059,77,0,12,48
2024-10-13,SKU059,57,0,12,48
2024-10-20,SKU059,103,0,12,48
2024-10-27,SKU059,85,0,12,48
2024-11-03,SKU059,68,0,12,48
2024-11-10,SKU059,48,50,12,48
2024-11-17,SKU059,30,44,12,48
2024-11-24,SKU059,0,39,12,48
2024-12-01,SKU059,45,0,12,48
2024-12-08,SKU059,55,0,12,48
2024-12-15,SKU059,74,0,12,48
2024-12-22,SKU059,57,0,12,48
2024-12-29,SKU059,88,0,12,48
2025-01-05,SKU059,66,0,12,48
2025-01-12,SKU059,50,0,12,48
2025-01-19,SKU059,69,0,12,48
2025-01-26,SKU059,55,0,12,48
2025-02-02,SKU059,37,62,12,48
2025-02-09,SKU059,77,0,12,48
2025-02-16,SKU059,59,0,12,48
2025-02-23,SKU059,78,0,12,48
